month,category,total_price,origin
2015-06,1000,0,BRA
2015-07,1000,0,BRA
2015-10,1000,0,BRA
2016-02,1000,0,BRA
2016-03,1000,0,BRA
2016-04,1000,0,BRA
2016-12,1000,0,BRA
2017-05,1000,0,BRA
2018-01,1000,0,BRA
2019-04,1000,0,BRA
2020-03,1000,0,BRA
2020-12,1000,0,BRA
2000-04,1001,61533,BRA
2001-02,1001,0,BRA
2001-10,1001,27063,BRA
2001-12,1001,0,BRA
2002-03,1001,0,BRA
2002-11,1001,0,BRA
2004-02,1001,0,BRA
2004-03,1001,193208,BRA
2004-07,1001,0,BRA
2004-09,1001,0,BRA
2004-10,1001,0,BRA
2005-10,1001,0,BRA
2006-12,1001,0,BRA
2007-02,1001,0,BRA
2007-05,1001,0,BRA
2007-12,1001,149,BRA
2009-08,1001,72811,BRA
2009-09,1001,0,BRA
2009-10,1001,0,BRA
2010-07,1001,0,BRA
2010-08,1001,0,BRA
2012-04,1001,0,BRA
2013-02,1001,0,BRA
2014-06,1001,0,BRA
2016-06,1001,0,BRA
2016-07,1001,0,BRA
2018-04,1001,14550,BRA
2018-11,1001,0,BRA
2019-08,1001,0,BRA
2020-08,1001,0,BRA
2020-11,1001,0,BRA
2021-03,1001,0,BRA
2021-04,1001,0,BRA
2021-06,1001,0,BRA
2021-08,1001,0,BRA
2000-06,1002,0,BRA
2000-11,1002,0,BRA
2001-01,1002,0,BRA
2001-05,1002,0,BRA
2002-09,1002,0,BRA
2003-02,1002,0,BRA
2003-04,1002,0,BRA
2004-01,1002,0,BRA
2004-04,1002,0,BRA
2004-08,1002,0,BRA
2005-01,1002,0,BRA
2005-06,1002,0,BRA
2005-07,1002,0,BRA
2006-04,1002,0,BRA
2006-08,1002,0,BRA
2007-03,1002,0,BRA
2007-06,1002,0,BRA
2007-10,1002,0,BRA
2008-08,1002,0,BRA
2009-04,1002,0,BRA
2010-03,1002,0,BRA
2010-09,1002,0,BRA
2011-03,1002,0,BRA
2012-11,1002,0,BRA
2013-03,1002,0,BRA
2013-12,1002,0,BRA
2014-04,1002,0,BRA
2014-12,1002,0,BRA
2015-06,1002,0,BRA
2015-07,1002,0,BRA
2015-10,1002,0,BRA
2016-02,1002,0,BRA
2016-03,1002,0,BRA
2016-04,1002,0,BRA
2016-12,1002,0,BRA
2017-05,1002,0,BRA
2018-01,1002,0,BRA
2019-04,1002,0,BRA
2020-03,1002,0,BRA
2020-12,1002,0,BRA
2000-04,0906,62,BRA
2001-02,0906,0,BRA
2001-10,0906,52664,BRA
2001-12,0906,174888,BRA
2002-03,0906,340636,BRA
2002-11,0906,0,BRA
2004-02,0906,0,BRA
2004-03,0906,0,BRA
2004-07,0906,0,BRA
2004-09,0906,270409,BRA
2004-10,0906,19218,BRA
2005-10,0906,0,BRA
2006-12,0906,0,BRA
2007-02,0906,0,BRA
2007-05,0906,0,BRA
2007-12,0906,0,BRA
2009-08,0906,0,BRA
2009-09,0906,0,BRA
2009-10,0906,403,BRA
2010-07,0906,185,BRA
2010-08,0906,163,BRA
2012-04,0906,0,BRA
2013-02,0906,0,BRA
2014-06,0906,452,BRA
2016-06,0906,306,BRA
2016-07,0906,0,BRA
2018-04,0906,0,BRA
2018-11,0906,0,BRA
2019-08,0906,177,BRA
2020-08,0906,21,BRA
2020-11,0906,235,BRA
2021-03,0906,67,BRA
2021-04,0906,21,BRA
2021-06,0906,0,BRA
2021-08,0906,9,BRA
2000-03,0907,0,BRA
2000-05,0907,462,BRA
2001-09,0907,0,BRA
2002-04,0907,203350,BRA
2002-07,0907,365372,BRA
2002-12,0907,23362,BRA
2003-01,0907,0,BRA
2003-08,0907,0,BRA
2004-12,0907,0,BRA
2007-01,0907,0,BRA
2007-09,0907,32550,BRA
2008-02,0907,0,BRA
2008-06,0907,0,BRA
2008-09,0907,41850,BRA
2008-12,0907,0,BRA
2009-03,0907,267600,BRA
2009-07,0907,76752,BRA
2010-02,0907,106825,BRA
2014-07,0907,0,BRA
2015-05,0907,0,BRA
2017-06,0907,0,BRA
2017-09,0907,0,BRA
2017-11,0907,238694,BRA
2018-02,0907,165334,BRA
2018-07,0907,0,BRA
2018-12,0907,0,BRA
2019-02,0907,0,BRA
2019-09,0907,0,BRA
2019-11,0907,11,BRA
2021-01,0907,162900,BRA
2021-02,0907,0,BRA
2021-07,0907,28,BRA
2022-01,0907,96941,BRA
2022-04,0907,18840.2660025768,BRA
2002-05,0908,0,BRA
2002-06,0908,0,BRA
2003-05,0908,111847,BRA
2003-06,0908,289,BRA
2004-05,0908,0,BRA
2005-04,0908,0,BRA
2006-05,0908,0,BRA
2007-08,0908,0,BRA
2008-05,0908,0,BRA
2008-07,0908,0,BRA
2009-05,0908,0,BRA
2010-01,0908,0,BRA
2010-05,0908,0,BRA
2010-10,0908,0,BRA
2012-07,0908,0,BRA
2013-11,0908,0,BRA
2014-01,0908,0,BRA
2014-03,0908,0,BRA
2014-05,0908,0,BRA
2014-09,0908,0,BRA
2015-03,0908,0,BRA
2015-08,0908,0,BRA
2015-12,0908,37,BRA
2016-08,0908,0,BRA
2016-10,0908,0,BRA
2017-03,0908,0,BRA
2017-04,0908,0,BRA
2018-10,0908,0,BRA
2020-06,0908,895,BRA
2021-11,0908,0,BRA
2000-07,0905,0,BRA
2000-12,0905,392,BRA
2001-06,0905,432,BRA
2001-08,0905,982,BRA
2005-03,0905,0,BRA
2006-03,0905,0,BRA
2006-06,0905,0,BRA
2006-07,0905,0,BRA
2006-09,0905,0,BRA
2006-10,0905,0,BRA
2006-11,0905,0,BRA
2008-01,0905,0,BRA
2010-04,0905,0,BRA
2011-02,0905,0,BRA
2011-09,0905,0,BRA
2012-05,0905,0,BRA
2012-10,0905,0,BRA
2012-12,0905,0,BRA
2013-04,0905,0,BRA
2013-07,0905,0,BRA
2013-10,0905,0,BRA
2014-02,0905,0,BRA
2016-01,0905,0,BRA
2017-01,0905,0,BRA
2017-07,0905,0,BRA
2018-03,0905,0,BRA
2018-06,0905,0,BRA
2018-08,0905,0,BRA
2018-09,0905,0,BRA
2019-10,0905,0,BRA
2019-12,0905,0,BRA
2020-01,0905,0,BRA
2020-02,0905,0,BRA
2020-04,0905,0,BRA
2000-08,1003,89,BRA
2001-07,1003,0,BRA
2002-10,1003,0,BRA
2003-03,1003,0,BRA
2003-11,1003,0,BRA
2005-09,1003,0,BRA
2005-11,1003,0,BRA
2006-01,1003,0,BRA
2008-03,1003,0,BRA
2009-02,1003,0,BRA
2009-12,1003,0,BRA
2010-06,1003,0,BRA
2010-11,1003,0,BRA
2011-04,1003,0,BRA
2011-06,1003,0,BRA
2011-08,1003,0,BRA
2011-10,1003,0,BRA
2011-11,1003,0,BRA
2012-01,1003,0,BRA
2012-08,1003,0,BRA
2012-09,1003,0,BRA
2013-06,1003,0,BRA
2013-08,1003,0,BRA
2014-10,1003,0,BRA
2015-04,1003,0,BRA
2015-11,1003,0,BRA
2016-09,1003,0,BRA
2018-05,1003,0,BRA
2019-03,1003,0,BRA
2020-05,1003,0,BRA
2020-09,1003,0,BRA
2022-02,1003,0,BRA
2022-05,1003,12364.637004263699,BRA
2000-06,1004,0,BRA
2000-11,1004,0,BRA
2001-01,1004,0,BRA
2001-05,1004,21312,BRA
2002-09,1004,0,BRA
2003-02,1004,0,BRA
2003-04,1004,0,BRA
2004-01,1004,0,BRA
2004-04,1004,0,BRA
2004-08,1004,13740,BRA
2005-01,1004,0,BRA
2005-06,1004,0,BRA
2005-07,1004,0,BRA
2006-04,1004,0,BRA
2006-08,1004,0,BRA
2007-03,1004,0,BRA
2007-06,1004,0,BRA
2007-10,1004,0,BRA
2008-08,1004,0,BRA
2009-04,1004,44800,BRA
2010-03,1004,0,BRA
2010-09,1004,0,BRA
2011-03,1004,0,BRA
2012-11,1004,0,BRA
2013-03,1004,0,BRA
2013-12,1004,114911,BRA
2014-04,1004,0,BRA
2014-12,1004,0,BRA
2015-06,1004,23,BRA
2015-07,1004,0,BRA
2015-10,1004,0,BRA
2016-02,1004,0,BRA
2016-03,1004,0,BRA
2016-04,1004,0,BRA
2016-12,1004,0,BRA
2017-05,1004,0,BRA
2018-01,1004,0,BRA
2019-04,1004,0,BRA
2020-03,1004,0,BRA
2020-12,1004,0,BRA
2000-03,1005,949107,BRA
2000-05,1005,14612,BRA
2001-09,1005,59289669,BRA
2002-04,1005,5803,BRA
2002-07,1005,37082,BRA
2002-12,1005,185757,BRA
2003-01,1005,0,BRA
2003-08,1005,7220443,BRA
2004-12,1005,42769,BRA
2007-01,1005,13945415,BRA
2007-09,1005,9194169,BRA
2008-02,1005,1655154,BRA
2008-06,1005,1328737,BRA
2008-09,1005,1966940,BRA
2008-12,1005,15770530,BRA
2009-03,1005,7193528,BRA
2009-07,1005,527647,BRA
2010-02,1005,1117903,BRA
2014-07,1005,1333269,BRA
2015-05,1005,194118,BRA
2017-06,1005,1688295,BRA
2017-09,1005,50358410,BRA
2017-11,1005,25302720,BRA
2018-02,1005,9223370,BRA
2018-07,1005,1439995,BRA
2018-12,1005,0,BRA
2019-02,1005,0,BRA
2019-09,1005,32015361,BRA
2019-11,1005,44300852,BRA
2021-01,1005,15787662,BRA
2021-02,1005,7254536,BRA
2021-07,1005,8006341,BRA
2022-01,1005,55495025,BRA
2022-04,1005,40826400.7771185,BRA
2001-03,1106,46208,BRA
2000-03,1006,1163125,BRA
2000-05,1006,435161,BRA
2001-09,1006,262612,BRA
2002-04,1006,92126,BRA
2002-07,1006,119052,BRA
2002-12,1006,50804,BRA
2003-01,1006,67231,BRA
2003-08,1006,0,BRA
2004-12,1006,0,BRA
2007-01,1006,0,BRA
2007-09,1006,29550,BRA
2008-02,1006,901716,BRA
2008-06,1006,425964,BRA
2008-09,1006,8557363,BRA
2008-12,1006,16224,BRA
2009-03,1006,100000,BRA
2009-07,1006,174418,BRA
2010-02,1006,79450,BRA
2014-07,1006,2679999,BRA
2015-05,1006,1103216,BRA
2017-06,1006,334105,BRA
2017-09,1006,3295312,BRA
2017-11,1006,243490,BRA
2018-02,1006,359729,BRA
2018-07,1006,476684,BRA
2018-12,1006,0,BRA
2019-02,1006,0,BRA
2019-09,1006,848,BRA
2019-11,1006,286816,BRA
2021-01,1006,383146,BRA
2021-02,1006,23532,BRA
2021-07,1006,5249659,BRA
2022-01,1006,11131949,BRA
2022-04,1006,221352.51886352897,BRA
2000-01,1007,0,BRA
2000-09,1007,15000,BRA
2000-10,1007,0,BRA
2002-01,1007,0,BRA
2002-02,1007,0,BRA
2003-09,1007,8170,BRA
2003-10,1007,0,BRA
2005-02,1007,0,BRA
2005-08,1007,0,BRA
2005-12,1007,0,BRA
2006-02,1007,0,BRA
2007-04,1007,0,BRA
2007-11,1007,482533,BRA
2009-01,1007,0,BRA
2009-06,1007,0,BRA
2009-11,1007,0,BRA
2010-12,1007,0,BRA
2011-05,1007,0,BRA
2013-09,1007,0,BRA
2014-08,1007,0,BRA
2015-09,1007,0,BRA
2016-11,1007,0,BRA
2017-02,1007,0,BRA
2017-12,1007,0,BRA
2019-07,1007,0,BRA
2020-10,1007,0,BRA
2021-12,1007,0,BRA
2000-08,1008,0,BRA
2001-07,1008,3367,BRA
2002-10,1008,0,BRA
2003-03,1008,0,BRA
2003-11,1008,0,BRA
2005-09,1008,0,BRA
2005-11,1008,0,BRA
2006-01,1008,0,BRA
2008-03,1008,0,BRA
2009-02,1008,0,BRA
2009-12,1008,0,BRA
2010-06,1008,0,BRA
2010-11,1008,0,BRA
2011-04,1008,0,BRA
2011-06,1008,2112,BRA
2011-08,1008,0,BRA
2011-10,1008,154,BRA
2011-11,1008,0,BRA
2012-01,1008,0,BRA
2012-08,1008,0,BRA
2012-09,1008,0,BRA
2013-06,1008,0,BRA
2013-08,1008,0,BRA
2014-10,1008,307,BRA
2015-04,1008,0,BRA
2015-11,1008,0,BRA
2016-09,1008,0,BRA
2018-05,1008,0,BRA
2019-03,1008,2930,BRA
2020-05,1008,0,BRA
2020-09,1008,231,BRA
2022-02,1008,3000,BRA
2022-05,1008,6702.828111246228,BRA
2000-03,1100,0,BRA
2000-05,1100,0,BRA
2001-09,1100,0,BRA
2002-04,1100,0,BRA
2002-07,1100,0,BRA
2002-12,1100,0,BRA
2003-01,1100,0,BRA
2003-08,1100,0,BRA
2004-12,1100,0,BRA
2007-01,1100,0,BRA
2007-09,1100,0,BRA
2008-02,1100,0,BRA
2008-06,1100,0,BRA
2008-09,1100,0,BRA
2008-12,1100,0,BRA
2009-03,1100,0,BRA
2009-07,1100,0,BRA
2010-02,1100,0,BRA
2014-07,1100,0,BRA
2015-05,1100,0,BRA
2017-06,1100,0,BRA
2017-09,1100,0,BRA
2017-11,1100,0,BRA
2018-02,1100,0,BRA
2018-07,1100,0,BRA
2018-12,1100,0,BRA
2019-02,1100,0,BRA
2019-09,1100,0,BRA
2019-11,1100,0,BRA
2021-01,1100,0,BRA
2021-02,1100,0,BRA
2021-07,1100,0,BRA
2022-01,1100,0,BRA
2022-04,1100,49674.764000593685,BRA
2002-05,1101,0,BRA
2002-06,1101,0,BRA
2003-05,1101,0,BRA
2003-06,1101,0,BRA
2004-05,1101,0,BRA
2005-04,1101,0,BRA
2006-05,1101,0,BRA
2007-08,1101,0,BRA
2008-05,1101,836,BRA
2008-07,1101,96,BRA
2009-05,1101,0,BRA
2010-01,1101,0,BRA
2010-05,1101,0,BRA
2010-10,1101,9386,BRA
2012-07,1101,789,BRA
2013-11,1101,14061,BRA
2014-01,1101,4096,BRA
2014-03,1101,8082,BRA
2014-05,1101,0,BRA
2014-09,1101,0,BRA
2015-03,1101,514,BRA
2015-08,1101,0,BRA
2015-12,1101,0,BRA
2016-08,1101,1211,BRA
2016-10,1101,0,BRA
2017-03,1101,0,BRA
2017-04,1101,0,BRA
2018-10,1101,0,BRA
2020-06,1101,109,BRA
2021-11,1101,568,BRA
2000-03,1102,147227,BRA
2000-05,1102,18937,BRA
2001-09,1102,14842,BRA
2002-04,1102,191662,BRA
2002-07,1102,440,BRA
2002-12,1102,64330,BRA
2003-01,1102,2771,BRA
2003-08,1102,0,BRA
2004-12,1102,0,BRA
2007-01,1102,551991,BRA
2007-09,1102,0,BRA
2008-02,1102,29041,BRA
2008-06,1102,1989,BRA
2008-09,1102,0,BRA
2008-12,1102,111339,BRA
2009-03,1102,16713,BRA
2009-07,1102,557,BRA
2010-02,1102,10092,BRA
2014-07,1102,574,BRA
2015-05,1102,12382,BRA
2017-06,1102,0,BRA
2017-09,1102,731447,BRA
2017-11,1102,2456,BRA
2018-02,1102,211645,BRA
2018-07,1102,884,BRA
2018-12,1102,0,BRA
2019-02,1102,0,BRA
2019-09,1102,8134,BRA
2019-11,1102,1038,BRA
2021-01,1102,17,BRA
2021-02,1102,99,BRA
2021-07,1102,31,BRA
2022-01,1102,1140,BRA
2022-04,1102,273618.44770260155,BRA
2000-06,1103,14243,BRA
2000-11,1103,616907,BRA
2001-01,1103,56899,BRA
2001-05,1103,46213,BRA
2002-09,1103,2240,BRA
2003-02,1103,0,BRA
2003-04,1103,0,BRA
2004-01,1103,0,BRA
2004-04,1103,5396,BRA
2004-08,1103,0,BRA
2005-01,1103,0,BRA
2005-06,1103,0,BRA
2005-07,1103,0,BRA
2006-04,1103,0,BRA
2006-08,1103,0,BRA
2007-03,1103,368,BRA
2007-06,1103,0,BRA
2007-10,1103,2794,BRA
2008-08,1103,0,BRA
2009-04,1103,1641,BRA
2010-03,1103,0,BRA
2010-09,1103,12261,BRA
2011-03,1103,58958,BRA
2012-11,1103,21213,BRA
2013-03,1103,0,BRA
2013-12,1103,615,BRA
2014-04,1103,0,BRA
2014-12,1103,3573,BRA
2015-06,1103,11641,BRA
2015-07,1103,15480,BRA
2015-10,1103,112099,BRA
2016-02,1103,0,BRA
2016-03,1103,0,BRA
2016-04,1103,0,BRA
2016-12,1103,0,BRA
2017-05,1103,0,BRA
2018-01,1103,0,BRA
2019-04,1103,0,BRA
2020-03,1103,1360,BRA
2020-12,1103,0,BRA
2002-05,1104,0,BRA
2002-06,1104,6520,BRA
2003-05,1104,3222,BRA
2003-06,1104,0,BRA
2004-05,1104,72,BRA
2005-04,1104,0,BRA
2006-05,1104,0,BRA
2007-08,1104,5330,BRA
2008-05,1104,0,BRA
2008-07,1104,12669,BRA
2009-05,1104,0,BRA
2010-01,1104,2694,BRA
2010-05,1104,1724,BRA
2010-10,1104,0,BRA
2012-07,1104,81558,BRA
2013-11,1104,0,BRA
2014-01,1104,0,BRA
2014-03,1104,10715,BRA
2014-05,1104,13229,BRA
2014-09,1104,0,BRA
2015-03,1104,0,BRA
2015-08,1104,0,BRA
2015-12,1104,73376,BRA
2016-08,1104,42804,BRA
2016-10,1104,0,BRA
2017-03,1104,0,BRA
2017-04,1104,15042,BRA
2018-10,1104,0,BRA
2020-06,1104,37274,BRA
2021-11,1104,3100,BRA
2000-02,1105,1450,BRA
2000-07,1105,1224,BRA
2000-12,1105,2330,BRA
2001-06,1105,0,BRA
2001-08,1105,770,BRA
2005-03,1105,0,BRA
2006-03,1105,0,BRA
2006-06,1105,0,BRA
2006-07,1105,0,BRA
2006-09,1105,0,BRA
2006-10,1105,0,BRA
2006-11,1105,0,BRA
2008-01,1105,0,BRA
2010-04,1105,0,BRA
2011-02,1105,0,BRA
2011-09,1105,0,BRA
2012-05,1105,0,BRA
2012-10,1105,3613,BRA
2012-12,1105,0,BRA
2013-04,1105,0,BRA
2013-07,1105,0,BRA
2013-10,1105,0,BRA
2014-02,1105,0,BRA
2016-01,1105,0,BRA
2017-01,1105,0,BRA
2017-07,1105,0,BRA
2018-03,1105,0,BRA
2018-06,1105,0,BRA
2018-08,1105,0,BRA
2018-09,1105,0,BRA
2019-10,1105,0,BRA
2019-12,1105,0,BRA
2020-01,1105,0,BRA
2020-02,1105,0,BRA
2020-04,1105,43,BRA
2001-04,1106,95091,BRA
2001-11,1106,52516,BRA
2002-08,1106,0,BRA
2003-07,1106,0,BRA
2003-12,1106,0,BRA
2004-06,1106,4422,BRA
2004-11,1106,45258,BRA
2005-05,1106,0,BRA
2007-07,1106,20969,BRA
2008-04,1106,28477,BRA
2008-10,1106,2813,BRA
2008-11,1106,9882,BRA
2011-01,1106,5405,BRA
2011-07,1106,21358,BRA
2011-12,1106,0,BRA
2012-02,1106,0,BRA
2012-03,1106,0,BRA
2012-06,1106,883,BRA
2013-01,1106,15330,BRA
2013-05,1106,0,BRA
2014-11,1106,37602,BRA
2015-01,1106,0,BRA
2015-02,1106,75000,BRA
2016-05,1106,19189,BRA
2017-08,1106,0,BRA
2017-10,1106,0,BRA
2019-01,1106,290,BRA
2019-05,1106,57,BRA
2019-06,1106,8950,BRA
2020-07,1106,94540,BRA
2021-05,1106,1223,BRA
2021-09,1106,1320,BRA
2021-10,1106,2365,BRA
2022-03,1106,11468.455998688936,BRA
2002-05,1107,0,BRA
2002-06,1107,0,BRA
2003-05,1107,0,BRA
2003-06,1107,0,BRA
2004-05,1107,0,BRA
2005-04,1107,0,BRA
2006-05,1107,0,BRA
2007-08,1107,0,BRA
2008-05,1107,0,BRA
2008-07,1107,0,BRA
2009-05,1107,0,BRA
2010-01,1107,0,BRA
2010-05,1107,0,BRA
2010-10,1107,0,BRA
2012-07,1107,0,BRA
2013-11,1107,0,BRA
2014-01,1107,0,BRA
2014-03,1107,0,BRA
2014-05,1107,0,BRA
2014-09,1107,0,BRA
2015-03,1107,98520,BRA
2015-08,1107,100660,BRA
2015-12,1107,0,BRA
2016-08,1107,0,BRA
2016-10,1107,0,BRA
2017-03,1107,0,BRA
2017-04,1107,0,BRA
2018-10,1107,0,BRA
2020-06,1107,0,BRA
2021-11,1107,10868,BRA
2000-04,1108,526480,BRA
2001-02,1108,350100,BRA
2001-10,1108,579208,BRA
2001-12,1108,531502,BRA
2002-03,1108,56113,BRA
2002-11,1108,174253,BRA
2004-02,1108,17757,BRA
2004-03,1108,3900,BRA
2004-07,1108,128453,BRA
2004-09,1108,39908,BRA
2004-10,1108,5840,BRA
2005-10,1108,8664,BRA
2006-12,1108,0,BRA
2007-02,1108,11976,BRA
2007-05,1108,29643,BRA
2007-12,1108,15831,BRA
2009-08,1108,7782,BRA
2009-09,1108,0,BRA
2009-10,1108,160755,BRA
2010-07,1108,58677,BRA
2010-08,1108,29844,BRA
2012-04,1108,0,BRA
2013-02,1108,31722,BRA
2014-06,1108,182,BRA
2016-06,1108,448575,BRA
2016-07,1108,41494,BRA
2018-04,1108,194578,BRA
2018-11,1108,111,BRA
2019-08,1108,52378,BRA
2020-08,1108,104638,BRA
2020-11,1108,249811,BRA
2021-03,1108,250,BRA
2021-04,1108,30309,BRA
2021-06,1108,236265,BRA
2021-08,1108,564388,BRA
2000-06,1206,0,BRA
2000-01,1203,0,BRA
2000-09,1203,0,BRA
2000-10,1203,0,BRA
2002-01,1203,0,BRA
2002-02,1203,0,BRA
2003-09,1203,0,BRA
2003-10,1203,0,BRA
2005-02,1203,0,BRA
2005-08,1203,0,BRA
2005-12,1203,0,BRA
2006-02,1203,0,BRA
2007-04,1203,0,BRA
2007-11,1203,0,BRA
2009-01,1203,0,BRA
2009-06,1203,0,BRA
2009-11,1203,0,BRA
2010-12,1203,0,BRA
2011-05,1203,0,BRA
2013-09,1203,0,BRA
2014-08,1203,0,BRA
2015-09,1203,0,BRA
2016-11,1203,0,BRA
2017-02,1203,0,BRA
2017-12,1203,0,BRA
2019-07,1203,0,BRA
2020-10,1203,0,BRA
2021-12,1203,0,BRA
2000-01,1204,0,BRA
2000-09,1204,0,BRA
2000-10,1204,0,BRA
2002-01,1204,0,BRA
2002-02,1204,0,BRA
2003-09,1204,0,BRA
2003-10,1204,0,BRA
2005-02,1204,0,BRA
2005-08,1204,0,BRA
2005-12,1204,0,BRA
2006-02,1204,0,BRA
2007-04,1204,0,BRA
2007-11,1204,0,BRA
2009-01,1204,0,BRA
2009-06,1204,0,BRA
2009-11,1204,0,BRA
2010-12,1204,0,BRA
2011-05,1204,0,BRA
2013-09,1204,0,BRA
2014-08,1204,0,BRA
2015-09,1204,0,BRA
2016-11,1204,0,BRA
2017-02,1204,0,BRA
2017-12,1204,0,BRA
2019-07,1204,0,BRA
2020-10,1204,0,BRA
2021-12,1204,0,BRA
2000-01,1205,0,BRA
2000-09,1205,0,BRA
2000-10,1205,0,BRA
2002-01,1205,0,BRA
2002-02,1205,0,BRA
2003-09,1205,0,BRA
2003-10,1205,0,BRA
2005-02,1205,0,BRA
2005-08,1205,0,BRA
2005-12,1205,0,BRA
2006-02,1205,0,BRA
2007-04,1205,0,BRA
2007-11,1205,0,BRA
2009-01,1205,0,BRA
2009-06,1205,0,BRA
2009-11,1205,0,BRA
2010-12,1205,0,BRA
2011-05,1205,0,BRA
2013-09,1205,0,BRA
2014-08,1205,0,BRA
2015-09,1205,0,BRA
2016-11,1205,0,BRA
2017-02,1205,0,BRA
2017-12,1205,0,BRA
2019-07,1205,0,BRA
2020-10,1205,0,BRA
2021-12,1205,0,BRA
2000-06,1109,0,BRA
2000-11,1109,0,BRA
2001-01,1109,0,BRA
2001-05,1109,0,BRA
2002-09,1109,0,BRA
2003-02,1109,0,BRA
2003-04,1109,0,BRA
2004-01,1109,0,BRA
2004-04,1109,0,BRA
2004-08,1109,0,BRA
2005-01,1109,0,BRA
2005-06,1109,0,BRA
2005-07,1109,0,BRA
2006-04,1109,0,BRA
2006-08,1109,0,BRA
2007-03,1109,0,BRA
2007-06,1109,0,BRA
2007-10,1109,0,BRA
2008-08,1109,0,BRA
2009-04,1109,0,BRA
2010-03,1109,0,BRA
2010-09,1109,0,BRA
2011-03,1109,0,BRA
2012-11,1109,0,BRA
2013-03,1109,0,BRA
2013-12,1109,0,BRA
2014-04,1109,0,BRA
2014-12,1109,0,BRA
2015-06,1109,0,BRA
2015-07,1109,0,BRA
2015-10,1109,0,BRA
2016-02,1109,0,BRA
2016-03,1109,0,BRA
2016-04,1109,0,BRA
2016-12,1109,0,BRA
2017-05,1109,0,BRA
2018-01,1109,0,BRA
2019-04,1109,0,BRA
2020-03,1109,0,BRA
2020-12,1109,0,BRA
2000-06,1200,0,BRA
2000-11,1200,0,BRA
2001-01,1200,0,BRA
2001-05,1200,0,BRA
2002-09,1200,0,BRA
2003-02,1200,0,BRA
2003-04,1200,0,BRA
2004-01,1200,0,BRA
2004-04,1200,0,BRA
2004-08,1200,0,BRA
2005-01,1200,0,BRA
2005-06,1200,0,BRA
2005-07,1200,0,BRA
2006-04,1200,0,BRA
2006-08,1200,0,BRA
2007-03,1200,0,BRA
2007-06,1200,0,BRA
2007-10,1200,0,BRA
2008-08,1200,0,BRA
2009-04,1200,0,BRA
2010-03,1200,0,BRA
2010-09,1200,0,BRA
2011-03,1200,0,BRA
2012-11,1200,0,BRA
2013-03,1200,0,BRA
2013-12,1200,0,BRA
2014-04,1200,0,BRA
2014-12,1200,0,BRA
2015-06,1200,0,BRA
2015-07,1200,0,BRA
2015-10,1200,0,BRA
2016-02,1200,0,BRA
2016-03,1200,0,BRA
2016-04,1200,0,BRA
2016-12,1200,0,BRA
2017-05,1200,0,BRA
2018-01,1200,0,BRA
2019-04,1200,0,BRA
2020-03,1200,0,BRA
2020-12,1200,0,BRA
2001-03,1201,161880206,BRA
2001-04,1201,336058400,BRA
2001-11,1201,36063289,BRA
2002-08,1201,0,BRA
2003-07,1201,33042781,BRA
2003-12,1201,589210,BRA
2004-06,1201,100209878,BRA
2004-11,1201,168863,BRA
2005-05,1201,14051419,BRA
2007-07,1201,55460696,BRA
2008-04,1201,40358278,BRA
2008-10,1201,6492862,BRA
2008-11,1201,44340819,BRA
2011-01,1201,0,BRA
2011-07,1201,72182258,BRA
2011-12,1201,17112,BRA
2012-02,1201,670736,BRA
2012-03,1201,151621700,BRA
2012-06,1201,229946070,BRA
2013-01,1201,137152,BRA
2013-05,1201,0,BRA
2014-11,1201,24635907,BRA
2015-01,1201,16799,BRA
2015-02,1201,18740442,BRA
2016-05,1201,100518319,BRA
2017-08,1201,23581587,BRA
2017-10,1201,0,BRA
2019-01,1201,34312348,BRA
2019-05,1201,149636979,BRA
2019-06,1201,44656062,BRA
2020-07,1201,250791857,BRA
2021-05,1201,105240694,BRA
2021-09,1201,29087882,BRA
2021-10,1201,112611634,BRA
2022-03,1201,667031730.9779994,BRA
2000-06,1202,20956,BRA
2000-11,1202,233841,BRA
2001-01,1202,97807,BRA
2001-05,1202,239250,BRA
2002-09,1202,0,BRA
2003-02,1202,0,BRA
2003-04,1202,68580,BRA
2004-01,1202,0,BRA
2004-04,1202,36812,BRA
2004-08,1202,932332,BRA
2005-01,1202,0,BRA
2005-06,1202,104,BRA
2005-07,1202,13321,BRA
2006-04,1202,20702,BRA
2006-08,1202,113549,BRA
2007-03,1202,23434,BRA
2007-06,1202,0,BRA
2007-10,1202,273290,BRA
2008-08,1202,0,BRA
2009-04,1202,0,BRA
2010-03,1202,0,BRA
2010-09,1202,703381,BRA
2011-03,1202,0,BRA
2012-11,1202,44928,BRA
2013-03,1202,0,BRA
2013-12,1202,1085454,BRA
2014-04,1202,0,BRA
2014-12,1202,509219,BRA
2015-06,1202,1365861,BRA
2015-07,1202,2647064,BRA
2015-10,1202,233887,BRA
2016-02,1202,0,BRA
2016-03,1202,80369,BRA
2016-04,1202,1560150,BRA
2016-12,1202,2363431,BRA
2017-05,1202,0,BRA
2018-01,1202,198950,BRA
2019-04,1202,0,BRA
2020-03,1202,1615372,BRA
2020-12,1202,33,BRA
2000-04,1207,41572,BRA
2001-02,1207,58601,BRA
2001-10,1207,334445,BRA
2001-12,1207,50311,BRA
2002-03,1207,0,BRA
2002-11,1207,0,BRA
2004-02,1207,0,BRA
2004-03,1207,0,BRA
2004-07,1207,733352,BRA
2004-09,1207,76959,BRA
2004-10,1207,0,BRA
